,Categories,year,Title,link
114,Mechanical engineering/Handling,2022,SYSTEMS AND METHODS FOR DISTRIBUTED TRAINING AND MANAGEMENT OF AI-POWERED ROBOTS USING TELEOPERATION VIA VIRTUAL SPACES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2022176563A1
115,Electrical engineering/Computer technology,2020,AI-powered autonomous plant-growth optimization system that automatically adjusts input variables to yield desired harvest traits,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11308715B2
116,Electrical engineering/Digital communication,2020,AI-POWERED RADIO OVER TEMPERATURE HANDLING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2022069918A1
117,Mechanical engineering/Handling,2019,Systems and methods for distributed training and management of AI-powered robots using teleoperation via virtual spaces,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11285607B2
118,Electrical engineering/Computer technology,2021,AI-POWERED ALGORITHM TO FILL GAPS IN SIGNAL STRENGTH MAPS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2022042891A1
119,Electrical engineering/Digital communication,2021,AI-POWERED ALGORITHM TO FILL GAPS IN SIGNAL STRENGTH MAPS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2022042891A1
120,Electrical engineering/Computer technology,2021,DIGITAL LEDGER BASED HEALTH DATA SHARING AND MANAGEMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA3186249A1
121,Electrical engineering/Computer technology,2021,DIGITAL LEDGER BASED HEALTH DATA SHARING AND MANAGEMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2022016280A1
122,Electrical engineering/Digital communication,2021,DIGITAL LEDGER BASED HEALTH DATA SHARING AND MANAGEMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2022016280A1
123,Electrical engineering/IT methods for management,2020,AI POWERED REAL ESTATE REFERRAL NETWORK,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA3086572A1
124,Electrical engineering/Computer technology,2020,HYBRID CLOUD INTEGRATION DEPLOYMENT AND MANAGEMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021385124A1
125,Electrical engineering/Digital communication,2020,HYBRID CLOUD INTEGRATION DEPLOYMENT AND MANAGEMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021385124A1
126,Electrical engineering/IT methods for management,2020,HYBRID CLOUD INTEGRATION DEPLOYMENT AND MANAGEMENT,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021385124A1
127,Instruments/Medical technology,2021,System of a Wearable Laser Device and an AI or ML Based Platform with Smart Virtual Assistant for Monitoring and Treatment of Pain including Peripheral Neuropathy,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021260399A1
128,Electrical engineering/Computer technology,2020,ARTIFICIAL INTELLIGENCE (AI) POWERED CONVERSATIONAL SYSTEM FOR IDENTIFYING MALICIOUS MESSAGES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021234891A1
129,Electrical engineering/Digital communication,2020,ARTIFICIAL INTELLIGENCE (AI) POWERED CONVERSATIONAL SYSTEM FOR IDENTIFYING MALICIOUS MESSAGES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021234891A1
130,Electrical engineering/Computer technology,2018,AI-powered cyber data concealment and targeted mission execution,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11032251B2
131,Electrical engineering/Digital communication,2018,AI-powered cyber data concealment and targeted mission execution,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11032251B2
132,Electrical engineering/Computer technology,2019,Smart AI powered animal body harness and armour system for real time monitoring of human health and behaviour when within proximity to any support animal or pet,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10993416B2
133,Electrical engineering/Digital communication,2019,Smart AI powered animal body harness and armour system for real time monitoring of human health and behaviour when within proximity to any support animal or pet,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10993416B2
134,Instruments/Medical technology,2019,Smart AI powered animal body harness and armour system for real time monitoring of human health and behaviour when within proximity to any support animal or pet,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10993416B2
135,Mechanical engineering/Other special machines,2019,Smart AI powered animal body harness and armour system for real time monitoring of human health and behaviour when within proximity to any support animal or pet,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10993416B2
136,"Electrical engineering/Electrical machinery, apparatus, energy",2019,LORA / PLC AI-powered Streetlight Control System with LORA / PLC,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20210037894A
137,Instruments/Measurement,2019,LORA / PLC AI-powered Streetlight Control System with LORA / PLC,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20210037894A
138,Electrical engineering/Computer technology,2019,System of an artificial intelligence (AI) powered wireless gym,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10960266B2
139,Electrical engineering/IT methods for management,2019,System of an artificial intelligence (AI) powered wireless gym,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10960266B2
140,"Other fields/Furniture, games",2019,System of an artificial intelligence (AI) powered wireless gym,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10960266B2
141,Electrical engineering/Computer technology,2020,ARTIFICIAL INTELLIGENCE (AI) POWERED ANALYSIS OF OBJECTS OBSERVABLE THROUGH A MICROSCOPE,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021082570A1
142,Instruments/Medical technology,2020,ARTIFICIAL INTELLIGENCE (AI) POWERED ANALYSIS OF OBJECTS OBSERVABLE THROUGH A MICROSCOPE,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021082570A1
143,Instruments/Measurement,2020,ARTIFICIAL INTELLIGENCE (AI) POWERED ANALYSIS OF OBJECTS OBSERVABLE THROUGH A MICROSCOPE,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021050359A1
144,Instruments/Optics,2020,ARTIFICIAL INTELLIGENCE (AI) POWERED ANALYSIS OF OBJECTS OBSERVABLE THROUGH A MICROSCOPE,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021050359A1
145,Mechanical engineering/Other special machines,2020,AI-POWERED AUTONOMOUS 3D PRINTER,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021041422A1
146,Electrical engineering/Computer technology,2020,AI-POWERED AUTONOMOUS PLANT-GROWTH OPTIMIZATION SYSTEM THAT AUTOMATICALLY ADJUSTS INPUT VARIABLES TO YIELD DESIRED HARVEST TRAITS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021027057A1
147,Electrical engineering/Computer technology,2020,AI-POWERED TAGGING AND UI/UX OPTIMIZATION ENGINE,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021019029A1
148,Electrical engineering/Computer technology,2020,Cloud-based AI powered indoor environment system and method for smart climate technology control for buildings,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021018212A1
149,Mechanical engineering/Thermal processes and apparatus,2020,Cloud-based AI powered indoor environment system and method for smart climate technology control for buildings,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021018212A1
150,Electrical engineering/Computer technology,2019,SYSTEM OF AN ARTIFICIAL INTELLIGENCE (AI) POWERED WIRELESS GYM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020353314A1
151,Electrical engineering/IT methods for management,2019,SYSTEM OF AN ARTIFICIAL INTELLIGENCE (AI) POWERED WIRELESS GYM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020353314A1
152,"Other fields/Furniture, games",2019,SYSTEM OF AN ARTIFICIAL INTELLIGENCE (AI) POWERED WIRELESS GYM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020353314A1
153,Electrical engineering/Computer technology,2019,AI-powered autonomous plant-growth optimization system that automatically adjusts input variables to yield desired harvest traits,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10803312B2
154,Electrical engineering/Computer technology,2019,SMART AI POWERED ANIMAL BODY HARNESS AND ARMOUR SYSTEM FOR REAL TIME MONITORING OF HUMAN HEALTH AND BEHAVIOUR WHEN WITHIN PROXIMITY TO ANY SUPPORT ANIMAL OR PET,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020288673A1
155,Electrical engineering/Digital communication,2019,SMART AI POWERED ANIMAL BODY HARNESS AND ARMOUR SYSTEM FOR REAL TIME MONITORING OF HUMAN HEALTH AND BEHAVIOUR WHEN WITHIN PROXIMITY TO ANY SUPPORT ANIMAL OR PET,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020288673A1
156,Instruments/Medical technology,2019,SMART AI POWERED ANIMAL BODY HARNESS AND ARMOUR SYSTEM FOR REAL TIME MONITORING OF HUMAN HEALTH AND BEHAVIOUR WHEN WITHIN PROXIMITY TO ANY SUPPORT ANIMAL OR PET,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020288673A1
157,Mechanical engineering/Other special machines,2019,SMART AI POWERED ANIMAL BODY HARNESS AND ARMOUR SYSTEM FOR REAL TIME MONITORING OF HUMAN HEALTH AND BEHAVIOUR WHEN WITHIN PROXIMITY TO ANY SUPPORT ANIMAL OR PET,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020288673A1
158,Electrical engineering/Computer technology,2020,"AI POWERED, FULLY INTEGRATED, END-TO-END RISK ASSESSMENT PROCESS TOOL",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020273580A1
159,Electrical engineering/IT methods for management,2020,"AI POWERED, FULLY INTEGRATED, END-TO-END RISK ASSESSMENT PROCESS TOOL",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020273580A1
160,Electrical engineering/Computer technology,2019,The genesis project,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=GB2580987A
161,Instruments/Optics,2019,The genesis project,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=GB2580987A
162,Mechanical engineering/Other special machines,2019,The genesis project,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=GB2580987A
163,Electrical engineering/Audio-visual technology,2018,System and Method of AI Powered Combined Video Production,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020152237A1
164,Electrical engineering/Computer technology,2018,System and Method of AI Powered Combined Video Production,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020152237A1
165,Electrical engineering/Computer technology,2019,Augmented Reality Platform and Method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020126302A1
166,Electrical engineering/Computer technology,2019,AI-powered tagging and UI/UX optimization engine,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US10592077B1
167,Mechanical engineering/Handling,2019,SYSTEMS AND METHODS FOR DISTRIBUTED TRAINING AND MANAGEMENT OF AI-POWERED ROBOTS USING TELEOPERATION VIA VIRTUAL SPACES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020016756A1
168,Electrical engineering/Computer technology,2019,AI-powered Cyber Data Concealment and Targeted Mission Execution,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN110659452A
169,Electrical engineering/Computer technology,2018,AI-powered Cyber Data Concealment and Targeted Mission Execution,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020007512A1
170,Electrical engineering/Digital communication,2018,AI-powered Cyber Data Concealment and Targeted Mission Execution,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2020007512A1
171,Electrical engineering/Computer technology,2019,AI-POWERED AUTONOMOUS PLANT-GROWTH OPTIMIZATION SYSTEM THAT AUTOMATICALLY ADJUSTS INPUT VARIABLES TO YIELD DESIRED HARVEST TRAITS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019377946A1
172,Electrical engineering/Computer technology,2017,CLOUD-BASED SYSTEM AND METHOD TO TRACK AND MANAGE OBJECTS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3446201A4
173,Electrical engineering/IT methods for management,2017,CLOUD-BASED SYSTEM AND METHOD TO TRACK AND MANAGE OBJECTS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3446201A4
174,Electrical engineering/Computer technology,2019,Method and System for Implementing AI-Powered Augmented Reality Learning Devices,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019266906A1
175,Instruments/Control,2019,Method and System for Implementing AI-Powered Augmented Reality Learning Devices,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019266906A1
176,Electrical engineering/Computer technology,2017,CLOUD-BASED SYSTEM AND METHOD TO TRACK AND MANAGE OBJECTS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019130323A1
177,Electrical engineering/Digital communication,2017,CLOUD-BASED SYSTEM AND METHOD TO TRACK AND MANAGE OBJECTS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019130323A1
178,Electrical engineering/IT methods for management,2017,CLOUD-BASED SYSTEM AND METHOD TO TRACK AND MANAGE OBJECTS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2019130323A1
179,Electrical engineering/Computer technology,2017,CLOUD-BASED SYSTEM AND METHOD TO TRACK AND MANAGE OBJECTS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3446201A1
180,Electrical engineering/IT methods for management,2017,CLOUD-BASED SYSTEM AND METHOD TO TRACK AND MANAGE OBJECTS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=EP3446201A1
