,Categories,year,Title,link
127,Electrical engineering/IT methods for management,2022,Intelligent agriculture big data service platform,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN115392924A
128,Instruments/Measurement,2022,Intelligent agriculture big data service platform,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN115392924A
129,Instruments/Measurement,2021,Multipurpose robot for agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20220147351A
130,Mechanical engineering/Handling,2021,Multipurpose robot for agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20220147351A
131,Mechanical engineering/Other special machines,2021,Multipurpose robot for agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20220147351A
132,Electrical engineering/Computer technology,2022,Agricultural planting management system and method based on Internet of Things and artificial intelligence,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN115249116A
133,Electrical engineering/IT methods for management,2022,Agricultural planting management system and method based on Internet of Things and artificial intelligence,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN115249116A
134,Electrical engineering/Computer technology,2019,Multi-dimension artificial intelligence agriculture advisor,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11457554B2
135,Electrical engineering/Digital communication,2019,Multi-dimension artificial intelligence agriculture advisor,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11457554B2
136,Electrical engineering/IT methods for management,2019,Multi-dimension artificial intelligence agriculture advisor,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11457554B2
137,Mechanical engineering/Other special machines,2019,Multi-dimension artificial intelligence agriculture advisor,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11457554B2
138,Electrical engineering/Computer technology,2021,Bayesian network-based fruit visual classification method and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN112949438B
139,Electrical engineering/IT methods for management,2021,"Yield estimation method and device based on artificial intelligence, equipment and storage medium",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113408374B
140,Instruments/Control,2022,"Remote and autonomous control harvesting, processing and conveying device",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN115047863A
141,Mechanical engineering/Other special machines,2022,"Remote and autonomous control harvesting, processing and conveying device",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN115047863A
142,Chemistry/Chemical engineering,2022,Artificial intelligence automatic feeding equipment for agriculture and animal husbandry,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN115039707A
143,Mechanical engineering/Other special machines,2022,Artificial intelligence automatic feeding equipment for agriculture and animal husbandry,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN115039707A
144,Mechanical engineering/Other special machines,2019,Precision agriculture implementation method by UAV systems and artificial intelligence image processing technologies,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11440659B2
145,Mechanical engineering/Transport,2019,Precision agriculture implementation method by UAV systems and artificial intelligence image processing technologies,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US11440659B2
146,Electrical engineering/Computer technology,2022,Remote sensing big data center comprehensive service system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN115034944A
147,Electrical engineering/IT methods for management,2022,Remote sensing big data center comprehensive service system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN115034944A
148,Mechanical engineering/Other special machines,2021,Digital agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=MA52535A1
149,Electrical engineering/Digital communication,2022,Plant planting cabin capable of automatically adjusting temperature and humidity parameters based on AI system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114946474A
150,Mechanical engineering/Other special machines,2022,Plant planting cabin capable of automatically adjusting temperature and humidity parameters based on AI system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114946474A
151,Electrical engineering/Computer technology,2022,Citrus planting method and system based on AI recognition and big data technology,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114931072A
152,Mechanical engineering/Other special machines,2022,Citrus planting method and system based on AI recognition and big data technology,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114931072A
153,Electrical engineering/Digital communication,2022,Remote and autonomous control intelligent greenhouse device and optimal cultivation method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114788470A
154,Instruments/Control,2022,Remote and autonomous control intelligent greenhouse device and optimal cultivation method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114788470A
155,Mechanical engineering/Other special machines,2022,Remote and autonomous control intelligent greenhouse device and optimal cultivation method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114788470A
156,Mechanical engineering/Other special machines,2020,Automated irrigation system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CZ2020664A3
157,Electrical engineering/Computer technology,2021,"HAMED FD: FARMING, AI-BASED DOCTOR FOR ALL",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2022118095A1
158,Electrical engineering/IT methods for management,2021,"HAMED FD: FARMING, AI-BASED DOCTOR FOR ALL",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2022118095A1
159,Mechanical engineering/Other special machines,2022,MINI DRONE AND AGBOT BASED DISTRIBUTED SYSTEM AND METHOD OF OFFERING AGRONOMICS SERVICES TO FARMERS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2022172467A1
160,Mechanical engineering/Transport,2022,MINI DRONE AND AGBOT BASED DISTRIBUTED SYSTEM AND METHOD OF OFFERING AGRONOMICS SERVICES TO FARMERS,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2022172467A1
161,Electrical engineering/Computer technology,2020,AGRICULTURAL SUPPORT SYSTEM AND METHOD USING BIG DATA OF SMART FARM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20220071405A
162,Electrical engineering/IT methods for management,2020,AGRICULTURAL SUPPORT SYSTEM AND METHOD USING BIG DATA OF SMART FARM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20220071405A
163,Instruments/Control,2020,AGRICULTURAL SUPPORT SYSTEM AND METHOD USING BIG DATA OF SMART FARM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20220071405A
164,Mechanical engineering/Other special machines,2021,Automatic feeding equipment for agriculture and animal husbandry for artificial intelligence,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114521501A
165,Electrical engineering/Computer technology,2022,"Far-end and autonomously-controlled cultivation, irrigation and picking device and method",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114467380A
166,Instruments/Measurement,2022,"Far-end and autonomously-controlled cultivation, irrigation and picking device and method",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114467380A
167,Mechanical engineering/Other special machines,2022,"Far-end and autonomously-controlled cultivation, irrigation and picking device and method",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114467380A
168,Electrical engineering/Computer technology,2022,"Remote and autonomous control picking, processing and conveying device and method",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114451148A
169,Mechanical engineering/Other special machines,2022,"Remote and autonomous control picking, processing and conveying device and method",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114451148A
170,Electrical engineering/IT methods for management,2021,Internet-based information integrated management system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114331187A
171,Instruments/Measurement,2021,Internet-based information integrated management system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114331187A
172,Electrical engineering/Computer technology,2021,"Task decision-making method and device, equipment and storage medium",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114282741A
173,Electrical engineering/IT methods for management,2021,"Task decision-making method and device, equipment and storage medium",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN114282741A
174,Electrical engineering/IT methods for management,2020,Intelligent environmental control method for agricultural field,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=TW202213249A
175,Mechanical engineering/Other special machines,2020,Intelligent environmental control method for agricultural field,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=TW202213249A
176,Electrical engineering/Computer technology,2021,SYSTEMS AND METHODS OF URBAN ROOFTOP AGRICULTURE WITH SMART CITY DATA INTEGRATION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2022060940A1
177,Chemistry/Chemical engineering,2021,Automatic feeding equipment for agriculture and animal husbandry for artificial intelligence,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN215819621U
178,Mechanical engineering/Other special machines,2021,Automatic feeding equipment for agriculture and animal husbandry for artificial intelligence,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN215819621U
179,Instruments/Analysis of biological materials,2021,"MOBILE AI, CANTILEVER, ROBOT AND DRONE APPLICATIONS",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021257138A3
180,Instruments/Control,2021,"MOBILE AI, CANTILEVER, ROBOT AND DRONE APPLICATIONS",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021257138A3
181,Instruments/Measurement,2021,"MOBILE AI, CANTILEVER, ROBOT AND DRONE APPLICATIONS",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021257138A3
182,"Electrical engineering/Electrical machinery, apparatus, energy",2021,Crop agriculture collaborative robot platform for artificial intelligence technology,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113853947A
183,Mechanical engineering/Other special machines,2021,Crop agriculture collaborative robot platform for artificial intelligence technology,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113853947A
184,Instruments/Analysis of biological materials,2021,"MOBILE AI, CANTILEVER, ROBOT AND DRONE APPLICATIONS",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021257138A2
185,Instruments/Control,2021,"MOBILE AI, CANTILEVER, ROBOT AND DRONE APPLICATIONS",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021257138A2
186,Instruments/Measurement,2021,"MOBILE AI, CANTILEVER, ROBOT AND DRONE APPLICATIONS",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021257138A2
187,Chemistry/Chemical engineering,2021,Artificial intelligence feeding system for agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN215188728U
188,Mechanical engineering/Other special machines,2021,Artificial intelligence feeding system for agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN215188728U
189,Instruments/Control,2021,Monitoring device for intelligent agriculture Internet of Things based on AI big data,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN214896298U
190,Electrical engineering/Computer technology,2021,Corn ear high-flux intelligent screening virtual simulation experiment system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113673172A
191,Electrical engineering/IT methods for management,2021,Agricultural production and marketing information sharing service system based on big data analysis,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113643052A
192,Electrical engineering/Computer technology,2021,Artificial intelligence insect situation prediction method based on multi-parameter fusion,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113627641A
193,Electrical engineering/IT methods for management,2021,Artificial intelligence insect situation prediction method based on multi-parameter fusion,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113627641A
194,Mechanical engineering/Other special machines,2020,"Pest monitoring, early warning and prevention and control integrated device based on artificial intelligence and Internet of Things",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113615656A
195,Electrical engineering/Computer technology,2020,"METHOD AND APPARATUS FOR MONITORING NUMBER OF LIVESTOCK, AND COMPUTER DEVICE AND STORAGE MEDIUM",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2021217934A1
196,Chemistry/Basic materials chemistry ,2020,METHOD FOR APPLICATION OF BIOLOGICAL PREPARATION BY TECHNOLOGY OF GROWING EARLY POTATO VARIETIES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2758601C1
197,Mechanical engineering/Other special machines,2020,METHOD FOR APPLICATION OF BIOLOGICAL PREPARATION BY TECHNOLOGY OF GROWING EARLY POTATO VARIETIES,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RU2758601C1
198,Electrical engineering/Computer technology,2019,method for extracting corp cultivation area,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR102317408B1
199,Electrical engineering/IT methods for management,2019,method for extracting corp cultivation area,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR102317408B1
200,Mechanical engineering/Transport,2019,method for extracting corp cultivation area,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR102317408B1
201,Mechanical engineering/Other special machines,2019,Venturi fertilizer applicator optimization design method based on AI algorithm and working demands,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109863868B
202,Electrical engineering/Computer technology,2020,"Mobile AI, Cantilever, Robot and Drone Applications",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021302402A1
203,Instruments/Analysis of biological materials,2020,"Mobile AI, Cantilever, Robot and Drone Applications",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021302402A1
204,Instruments/Control,2020,"Mobile AI, Cantilever, Robot and Drone Applications",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021302402A1
205,Electrical engineering/Computer technology,2021,"Yield estimation method and device based on artificial intelligence, equipment and storage medium",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113408374A
206,Electrical engineering/IT methods for management,2021,"Yield estimation method and device based on artificial intelligence, equipment and storage medium",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113408374A
207,Instruments/Control,2021,Artificial intelligence agricultural automatic management system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113377141A
208,Mechanical engineering/Other special machines,2021,Artificial intelligence agricultural automatic management system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113377141A
209,Electrical engineering/Computer technology,2021,Intelligent agriculture AIOT distributed big data storage platform,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113297196A
210,Electrical engineering/IT methods for management,2021,Intelligent agriculture AIOT distributed big data storage platform,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113297196A
211,Mechanical engineering/Other special machines,2021,Artificial intelligence insect pest situation prediction system and prediction method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113273555A
212,Electrical engineering/Computer technology,2021,SMART ORGANIC LED FARMING SYSTEM BASED ON ARTIFICIAL INTELLIGENCE & MACHINE LEARNING MODEL,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021103628A4
213,Mechanical engineering/Other special machines,2021,SMART ORGANIC LED FARMING SYSTEM BASED ON ARTIFICIAL INTELLIGENCE & MACHINE LEARNING MODEL,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021103628A4
214,Electrical engineering/Computer technology,2021,Automatic agriculture and animal husbandry feeding method and equipment for artificial intelligence and medium,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113207722A
215,Mechanical engineering/Other special machines,2021,Automatic agriculture and animal husbandry feeding method and equipment for artificial intelligence and medium,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113207722A
216,Electrical engineering/Computer technology,2018,Quantification of crop growth phenotypic parameters and yield correlation analysis based on vision,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN109146948B
217,Electrical engineering/Computer technology,2021,Real-time data processing method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113190011A
218,Instruments/Control,2021,Real-time data processing method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113190011A
219,Electrical engineering/Computer technology,2021,Artificial intelligence method and system for obtaining water nitrogen strategy and electronic equipment,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113158565A
220,Electrical engineering/IT methods for management,2021,Artificial intelligence method and system for obtaining water nitrogen strategy and electronic equipment,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113158565A
221,Electrical engineering/Audio-visual technology,2020,Agricultural artificial intelligence fertilization device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN213718699U
222,Mechanical engineering/Other special machines,2020,Agricultural artificial intelligence fertilization device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN213718699U
223,Electrical engineering/IT methods for management,2021,Transforming Agriculture Through MOR.,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021102845A4
224,Mechanical engineering/Other special machines,2021,Transforming Agriculture Through MOR.,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021102845A4
225,Electrical engineering/Computer technology,2021,AN ARTIFICIAL INTELLIGENCE ROBOTIC BASED SYSTEM IN AGRICULTURE FOR OPTIMIZATION OF IRRIGATION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021102447A4
226,Electrical engineering/IT methods for management,2021,AN ARTIFICIAL INTELLIGENCE ROBOTIC BASED SYSTEM IN AGRICULTURE FOR OPTIMIZATION OF IRRIGATION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021102447A4
227,Mechanical engineering/Other special machines,2021,AN ARTIFICIAL INTELLIGENCE ROBOTIC BASED SYSTEM IN AGRICULTURE FOR OPTIMIZATION OF IRRIGATION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021102447A4
228,"Electrical engineering/Electrical machinery, apparatus, energy",2021,Artificial intelligence land-sea-air linkage operation and maintenance system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113034723A
229,Electrical engineering/IT methods for management,2021,Artificial intelligence land-sea-air linkage operation and maintenance system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113034723A
230,Instruments/Control,2021,Artificial intelligence land-sea-air linkage operation and maintenance system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN113034723A
231,Electrical engineering/Computer technology,2021,Bayesian network-based fruit visual classification method and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN112949438A
232,Electrical engineering/Computer technology,2020,Enhanced Management Zones for Precision Agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021166019A1
233,Mechanical engineering/Other special machines,2020,Enhanced Management Zones for Precision Agriculture,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021166019A1
234,Electrical engineering/Computer technology,2019,method for extracting corp cultivation area and program thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20210063016A
235,Electrical engineering/IT methods for management,2019,method for extracting corp cultivation area and program thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20210063016A
236,Mechanical engineering/Transport,2019,method for extracting corp cultivation area and program thereof,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20210063016A
237,Instruments/Control,2020,Integrated intelligent management and control system for vegetable input products,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN112859648A
238,Mechanical engineering/Other special machines,2021,AN AGRICULTURAL SMART ROBOT DEVICE,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021101399A4
239,Electrical engineering/Computer technology,2021,An artificial intelligence based organic LED farming during post Covid 19,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021101469A4
240,"Electrical engineering/Electrical machinery, apparatus, energy",2021,An artificial intelligence based organic LED farming during post Covid 19,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021101469A4
241,Electrical engineering/IT methods for management,2021,An artificial intelligence based organic LED farming during post Covid 19,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021101469A4
242,Mechanical engineering/Other special machines,2021,An artificial intelligence based organic LED farming during post Covid 19,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021101469A4
243,Electrical engineering/Computer technology,2019,MULTI-DIMENSION ARTIFICIAL INTELLIGENCE AGRICULTURE ADVISOR,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021120731A1
244,Electrical engineering/Digital communication,2019,MULTI-DIMENSION ARTIFICIAL INTELLIGENCE AGRICULTURE ADVISOR,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021120731A1
245,Electrical engineering/IT methods for management,2019,MULTI-DIMENSION ARTIFICIAL INTELLIGENCE AGRICULTURE ADVISOR,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021120731A1
246,Mechanical engineering/Other special machines,2019,MULTI-DIMENSION ARTIFICIAL INTELLIGENCE AGRICULTURE ADVISOR,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2021120731A1
247,Mechanical engineering/Other special machines,2020,AI intelligent agricultural method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN112655686A
248,Electrical engineering/Computer technology,2021,AI-BASED CROP RECOMMENDATION SYSTEM FOR SMART FARMING TOWARDS AGRICULTURE 5.0,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021100096A4
249,Mechanical engineering/Other special machines,2021,AI-BASED CROP RECOMMENDATION SYSTEM FOR SMART FARMING TOWARDS AGRICULTURE 5.0,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=AU2021100096A4
